Wallet_id,Balanced,Owner_ID,Credit_Card_ID,Debit_Card_ID,Bank_Number
W000001818,16485.27,U000000073,8034-8432-4440-2633,6745-1042-9661-8627,058-817244-8
W000001819,196248.53,U000001089,2361-0453-0283-5916,2143-0028-8437-5901,476-990032-0
W000001820,228955.98,U000000136,1587-2685-4928-3783,4805-0695-9368-4345,057-748837-4
W000001821,60010.93,U000000302,7720-1591-8107-6374,9417-9445-8718-0116,847-104808-3
W000001822,356624.2,U000000508,8876-6084-4816-3401,2418-6518-5979-1869,954-609586-3
W000001823,157761.44,U000000855,1606-7738-8824-4890,5293-3853-5055-6657,169-093071-4
W000001824,27517.8,U000001752,3034-3695-4040-6391,8018-1775-0770-2728,648-273684-7
W000001825,386989.41,U000001319,6195-6095-5090-7299,7158-6119-4631-6456,817-897901-5
W000001826,237109.42,U000000346,4201-3507-9241-9893,6308-4383-2559-5657,276-374656-6
W000001827,101216.65,U000000142,9657-5691-9073-4649,4037-6878-5153-9015,180-366983-5
W000001828,158908.85,U000000653,2629-3169-3059-6874,3956-9196-5142-5737,849-768878-6
W000001829,179707.48,U000001948,7060-2120-2259-8048,0457-9890-0902-7971,286-985964-4
W000001830,168409.13,U000001002,5626-5606-9580-8013,3093-5782-3735-2886,576-489744-6
W000001831,248693.32,U000000067,2680-3558-4048-0351,3908-8313-7624-0348,727-728982-6
W000001832,297327.6,U000001210,1245-9908-3761-2315,7685-6621-0761-7546,255-001261-8
W000001833,412605.82,U000000376,6623-2511-7315-7299,0146-2582-4795-9731,533-766234-6
W000001834,164549.77,U000001145,1504-5913-5046-6952,9350-7637-7447-3995,188-372207-2
W000001835,208502.06,U000000015,9243-1489-2536-2610,5293-3853-5055-6657,204-518905-7
W000001836,142643.43,U000001375,2097-4935-6747-2552,1862-8113-4773-7981,642-905707-4
W000001837,28136.15,U000001899,0015-2286-8815-8075,0632-1508-5552-8556,518-858147-8
W000001838,51989.52,U000000511,9141-4765-4789-6654,4291-4396-6984-2859,270-987639-0
W000001839,294145.22,U000001944,6268-9372-8098-6814,1885-0768-5356-5573,157-422281-2
W000001840,205728.48,U000000905,5562-6704-7476-2281,9625-2282-8147-2488,783-696017-9
W000001841,226277.22,U000000510,8115-5382-6751-7929,9625-2282-8147-2488,212-995331-2
W000001842,218944.98,U000000061,5443-8009-9417-9605,8170-9930-2849-0181,132-302937-7
W000001843,182969.1,U000000813,1414-8422-2408-1464,6970-2441-5733-0067,177-672369-9
W000001844,151825.88,U000000822,0627-5148-8251-4801,9997-0524-5917-0226,857-531443-9
W000001845,315697.39,U000000196,1120-5208-1150-2228,9315-1252-9013-7414,600-542943-9
W000001846,225882.03,U000001406,0204-7884-7773-9390,8898-1292-3909-6309,717-010413-9
W000001847,497082.15,U000000416,2013-2737-9892-4089,3344-5890-9322-0255,078-107771-0
W000001848,484326.4,U000000354,6405-3755-5054-2315,8518-0224-4140-7956,150-656914-9
W000001849,499543.78,U000001551,4576-8281-6315-4880,7502-9878-5597-7261,124-156097-9
W000001850,449616.29,U000000423,6100-7188-2341-2805,6472-6475-8158-2250,993-862696-9
W000001851,53479.74,U000000409,1482-9235-8413-0834,2690-7726-6832-6777,368-923074-8
W000001852,139270.57,U000000679,2103-2938-4659-5970,4401-4068-1683-9137,091-296191-9
W000001853,59420.5,U000001926,0135-2210-8424-4612,5721-9144-9009-2743,375-275948-9
W000001854,359729.53,U000000291,1232-5810-4999-6870,2797-4571-1557-6651,843-906636-2
W000001855,194577.19,U000000370,4201-3507-9241-9893,7044-3062-7097-5094,591-244955-9
W000001856,183363.25,U000000326,2909-3062-9844-3431,2237-0288-1861-2185,239-868835-7
W000001857,486387.55,U000001466,8924-5622-5889-6023,6509-9264-7829-0329,210-947895-9
W000001858,122551.86,U000001744,7977-8314-1842-1569,0816-9330-0788-8771,500-054553-6
W000001859,221525.73,U000001996,0802-3376-1700-4647,1136-3687-3853-5997,849-764519-0
W000001860,242470.03,U000000441,7473-0996-6711-9447,5508-8865-4566-3827,865-391560-4
W000001861,357608.48,U000001688,2742-5387-4513-8002,7521-4389-4943-9286,997-336385-3
W000001862,5710.61,U000001730,8195-6728-2222-1371,5206-7341-4549-9204,241-403108-3
W000001863,62976.52,U000000908,0012-2626-3652-3040,9058-0487-6787-7433,237-841885-7
W000001864,71948.81,U000001909,7617-6881-8986-5066,9930-0473-6980-6187,494-255204-8
W000001865,203268.32,U000001284,1078-8351-7293-6613,8734-6344-4490-8945,910-375156-6
W000001866,437907.02,U000001026,5695-2174-3196-1894,7125-8040-9039-4102,087-128418-3
W000001867,107254.76,U000000637,5727-1300-9855-3965,5425-1942-4900-0174,436-924687-0
W000001868,311186.77,U000000220,0405-5530-8710-0345,1626-0378-5386-8239,237-341647-9
W000001869,96617.09,U000000054,0437-8929-6169-9450,5226-7804-4008-6747,706-712511-8
W000001870,62211.53,U000000403,8434-4360-4454-9056,9659-6377-5499-4698,143-756192-1
W000001871,276856.08,U000000550,7460-7623-6292-2355,2232-6491-1466-2208,901-361636-8
W000001872,446423.9,U000001615,1289-6940-4222-6055,3688-2453-6836-0877,514-307692-8
W000001873,281519.34,U000000703,8612-5233-7238-4917,9707-8675-9028-7554,461-019714-6
W000001874,208822.65,U000000705,4410-9726-4029-5376,1417-2458-4058-1822,877-915037-5
W000001875,56030.48,U000000843,9430-8607-0841-0114,0250-4005-9736-3220,859-362003-1
W000001876,396105.47,U000000833,9963-9623-5664-7351,4805-0695-9368-4345,586-664228-7
W000001877,169043.43,U000000339,9393-3433-1766-0439,2896-2742-0062-6673,358-848849-6
W000001878,272238.62,U000000684,4883-3390-6912-2107,6777-4267-9350-7033,709-093917-7
W000001879,195127.56,U000000174,0694-8156-3283-8371,0422-2371-5288-7037,310-811362-6
W000001880,213661.42,U000001987,2742-5387-4513-8002,4357-3308-3105-9851,228-416291-1
W000001881,444368.42,U000000803,1939-4774-5206-8811,5637-1786-6322-0358,950-384105-9
W000001882,385576.5,U000001420,4965-2094-4222-4725,5817-2527-9771-1480,558-226347-9
W000001883,148890.04,U000000675,6964-8857-0944-5378,2567-6412-1382-0272,110-498739-7
W000001884,58540.3,U000000920,0006-4933-3742-7090,4656-9716-3575-0680,635-056557-1
W000001885,431799.03,U000001768,0579-0453-1910-6781,5326-5591-3408-7997,620-807194-7
W000001886,42923.92,U000001910,7570-2474-5694-8675,2866-9718-2549-4899,701-172644-7
W000001887,429625.98,U000001959,1203-5182-7979-4805,2186-2081-2151-4567,087-128418-3
W000001888,319678.26,U000001644,9955-0780-5072-9844,7332-8349-7398-6074,243-513343-0
W000001889,448193.98,U000001504,4714-5930-6873-3676,6010-9022-8558-8149,214-599558-6
W000001890,63982.56,U000000766,2390-9269-3801-8050,1761-1535-6991-7921,823-844618-6
W000001891,309303.82,U000000318,8115-5382-6751-7929,3943-8199-3001-6286,284-028697-6
W000001892,6811.76,U000000342,4720-5391-7980-4382,9149-7561-7333-9975,835-463757-8
W000001893,184411.54,U000001878,7977-8314-1842-1569,0387-8084-6845-6268,768-349619-0
W000001894,229620.79,U000000314,5102-2681-5172-9504,1384-5967-0445-7612,346-289046-7
W000001895,33498.28,U000000953,9272-3826-3283-3576,3571-5298-5934-8791,858-243344-5
W000001896,328959.21,U000001055,2530-8786-1580-2548,4990-1454-5686-0374,309-326552-0
W000001897,151491.14,U000001593,7265-5377-0309-3155,7664-7361-9760-3650,719-235776-2
W000001898,473563.48,U000001738,5333-5116-9691-8339,7810-0870-6983-8909,506-114179-1
W000001899,255090.55,U000001620,7088-3216-2845-6405,5721-8269-3593-0734,250-801404-4
W000001900,269187.21,U000000896,6719-7009-6043-5668,7482-5072-0520-3233,782-493114-0
W000001901,61987.39,U000000226,9897-1034-9661-4701,2017-0851-8941-0543,269-087819-9
W000001902,320670.36,U000000594,8434-4360-4454-9056,0959-8651-0274-4295,157-171705-5
W000001903,399123.47,U000001118,8191-4834-0856-9743,9864-7436-9110-9110,171-223094-5
W000001904,306387.56,U000001671,4089-8335-8269-3928,6970-2441-5733-0067,332-928545-2
W000001905,139869.34,U000000229,6151-5537-2634-2786,1631-9625-8503-6172,021-840074-6
W000001906,435685.25,U000000080,7691-8276-4573-2845,5594-1417-3149-0239,706-688627-1
W000001907,130770.86,U000000834,1487-3137-3761-0598,4821-0965-6124-7115,657-342829-2
W000001908,285007.71,U000000879,3398-9426-4252-8502,3883-8775-1953-3712,823-844618-6
W000001909,262694.22,U000000306,7926-5490-5901-1618,8898-1292-3909-6309,076-710860-1
W000001910,105815.04,U000001997,1916-8452-5728-8826,2612-1932-3603-1543,416-194845-1
W000001911,418629.1,U000001558,5117-9189-9941-3384,1362-1850-8932-7941,327-639950-0
W000001912,299892.41,U000000805,3892-7866-5515-1160,4806-5709-3758-8440,337-553558-1
W000001913,51093.55,U000000642,6487-3486-2377-7252,5206-7341-4549-9204,200-367653-7
W000001914,146883.68,U000001903,3652-7904-6204-4419,1046-1449-5632-2347,318-387857-1
W000001915,268976.91,U000001341,8648-4501-8296-8052,2279-1612-3025-5360,278-955783-2
W000001916,395328.02,U000001573,8062-0814-4827-6576,6991-9168-4663-2531,413-798188-0
W000001917,42826.06,U000000751,9221-3339-0550-4752,4403-9022-3567-8523,551-442353-8
W000001918,345167.25,U000001051,2626-2812-4615-0001,3274-3382-6736-8671,744-847433-2
W000001919,277765.91,U000000369,9010-9252-2016-8012,5010-8164-7494-4351,163-508465-0
W000001920,479221.65,U000000876,3919-7481-6064-1173,8761-9474-9144-3682,005-653740-5
W000001921,169493.96,U000000477,4025-2184-2366-7738,2527-5032-9427-9889,939-251703-1
W000001922,410803.84,U000001935,9141-4765-4789-6654,5914-9334-8226-4325,459-846101-3
W000001923,53076.66,U000001122,8370-8732-9779-4071,9139-8081-9558-4177,047-582572-1
W000001924,444557.87,U000001533,9360-0259-4927-0068,8314-2365-4254-4756,500-054553-6
W000001925,171250.24,U000001900,9022-5037-4194-1918,5748-6443-7226-7241,463-661241-6
W000001926,348835.42,U000001016,6900-3999-1053-6331,0076-6017-4333-7140,573-083834-9
W000001927,73419.99,U000000037,9788-9027-1785-2971,0393-0119-6113-1869,111-416075-4
W000001928,416798.65,U000000865,8930-5608-5198-7588,0108-9965-0563-0410,354-241069-8
W000001929,101268.52,U000000848,6909-8120-7699-7953,0565-5115-6681-9440,843-906636-2
W000001930,409733.62,U000000500,6692-3640-0589-7231,3086-0424-0667-4370,348-292774-2
W000001931,417461.18,U000000777,1157-5014-2423-4602,1442-1386-7024-6282,388-667575-8
W000001932,57821.72,U000001405,7437-9423-3989-8316,6966-9634-7325-6979,029-953132-4
W000001933,95902.71,U000001595,7182-8922-2452-8525,1243-6192-4371-2244,767-306664-5
W000001934,240474.68,U000001605,0094-7189-3772-4532,2954-0975-9858-5460,764-438161-8
W000001935,217781.91,U000001135,1916-8452-5728-8826,1232-5429-0959-3811,405-619789-1
W000001936,493709.06,U000001820,5965-6588-1989-5501,2422-2218-9176-4050,237-341647-9
W000001937,495074.15,U000001981,3249-6533-0579-2147,0353-6870-6931-5693,885-789960-9
W000001938,255395.09,U000000114,1872-1947-5386-7014,6947-9509-2566-0322,920-272332-3
W000001939,312259.6,U000000996,8227-8470-4929-4214,2362-0571-5974-7920,969-231158-6
W000001940,461636.39,U000001438,6225-2365-4964-9126,4401-4068-1683-9137,674-208850-4
W000001941,442733.62,U000001814,8403-8590-5317-9530,2221-8697-4451-8470,569-955886-9
W000001942,322151.67,U000001780,5313-2260-9043-4661,0137-3626-0237-0125,639-915177-5
W000001943,393311.46,U000001007,9347-1946-3959-2831,9166-4277-6769-6280,421-672852-1
W000001944,3302.75,U000001294,8464-7588-4616-1815,5075-1815-3204-2570,750-243990-7
W000001945,481438.38,U000001434,1463-1191-6109-5545,8743-4761-5400-3499,929-509955-4
W000001946,3913.6,U000001160,9049-6657-4417-9082,5638-5152-0100-0743,356-122654-0
W000001947,467068.1,U000000923,5587-7632-5870-4009,6440-4119-6754-4261,305-959617-4
W000001948,68851.7,U000000898,7496-7622-5480-7408,2447-8620-1425-1062,415-902642-6
W000001949,496826.5,U000000175,8372-5604-5021-8681,0542-5649-6921-5469,393-997226-7
W000001950,275472.18,U000001398,0258-4083-1112-2956,2507-5737-7545-5668,428-076782-0
W000001951,496360.11,U000000972,3222-6590-1188-3597,0226-0800-8622-5017,791-677360-9
W000001952,292374.4,U000001199,0054-9748-1297-6820,9615-1693-3795-6876,431-727924-9
W000001953,260344.0,U000000119,4207-4279-7577-7659,7888-2210-8514-2935,828-549973-2
W000001954,28333.13,U000000116,3108-1962-4185-3429,1419-8839-1421-5452,346-348978-1
W000001955,398212.5,U000001962,9160-8535-5840-0936,5500-1967-7803-0469,974-792685-0
W000001956,456530.89,U000001511,6932-0849-9548-1169,6091-9525-2711-0040,640-956480-2
W000001957,210389.21,U000001301,7274-8178-4321-7769,8772-5374-6010-1598,705-357713-8
W000001958,263838.58,U000001570,2291-5203-6579-4665,2449-6418-2668-9674,803-553377-0
W000001959,365877.69,U000000289,2116-2533-8083-5342,0121-3645-7209-6796,366-728314-4
W000001960,399533.71,U000000005,5604-9842-6176-5319,5187-3374-2611-0780,874-856431-3
W000001961,442182.47,U000000583,7353-0970-9413-3729,4401-4068-1683-9137,974-255043-3
W000001962,429999.92,U000000993,1024-0481-5508-4198,3408-2107-3578-2307,246-278353-5
W000001963,138587.48,U000001627,6328-9466-2447-8058,4346-9159-2121-1244,337-057623-0
W000001964,27712.97,U000000575,5251-3854-1028-6991,6006-1974-7107-8011,640-413682-9
W000001965,255382.9,U000001202,3167-4856-8463-2482,5935-7520-5031-9362,486-935829-9
W000001966,145368.48,U000001745,1964-8002-9355-5134,3174-4802-1075-3282,817-897901-5
W000001967,57580.75,U000000793,5428-1623-7860-1161,1520-4695-3787-7799,639-767068-2
W000001968,22945.11,U000001881,1126-0079-2161-7555,4650-8596-2752-6073,634-649470-6
W000001969,452563.53,U000001858,3032-3681-2001-9146,0630-2565-8342-6902,856-714221-8
W000001970,320664.69,U000001750,2838-6464-7565-1220,0121-3645-7209-6796,793-180234-4
W000001971,261765.78,U000000763,0053-5296-4794-3004,6393-6002-6570-1164,965-252966-2
W000001972,434832.98,U000001251,8951-1317-0962-0430,8930-7128-4157-3389,729-151906-3
W000001973,380692.52,U000000841,3708-5586-0395-6624,6669-8473-6030-1787,656-702909-8
W000001974,135922.97,U000000372,4201-3507-9241-9893,6010-8302-2631-8805,825-697298-5
W000001975,386807.7,U000000394,3141-1975-1045-1157,6107-7605-1159-5373,505-092137-3
W000001976,248246.93,U000001429,4465-2466-5038-1862,5302-0665-6551-7014,091-149986-6
W000001977,404747.79,U000000438,9402-0300-9103-9250,0393-0119-6113-1869,511-385094-0
W000001978,390635.97,U000001544,3291-1669-3612-4581,3131-8405-0999-3682,942-968326-3
W000001979,101111.33,U000001463,2860-5969-6954-0145,0651-8324-6535-4746,276-826059-2
W000001980,207466.47,U000000581,1979-7294-2282-6650,6006-1974-7107-8011,715-487090-1
W000001981,159066.23,U000001286,2629-3169-3059-6874,4815-2016-1622-3162,640-396063-4
W000001982,277242.35,U000001087,1692-2745-5326-5357,6595-2239-9386-7303,150-656914-9
W000001983,62967.48,U000001664,1867-0341-0811-8796,1210-1319-7779-0406,429-706380-7
W000001984,221085.46,U000001601,7334-2655-0570-0932,8631-8703-1229-0730,314-236276-0
W000001985,166603.32,U000000566,5358-5984-5214-9051,0583-3197-6300-2835,021-840074-6
W000001986,17234.18,U000001443,9707-8770-3678-9489,2485-8614-7359-0369,002-882918-5
W000001987,193175.7,U000001560,4698-0042-6465-2472,8512-3211-7408-6077,060-666917-3
W000001988,54758.26,U000001610,2506-9697-8266-0023,3298-2311-4219-0285,226-348261-8
W000001989,342140.78,U000001458,9624-4948-9762-1417,9956-1853-3691-2962,748-900390-8
W000001990,396990.26,U000001930,9360-0259-4927-0068,6730-9191-7729-6340,397-838510-7
W000001991,4525.21,U000000533,6867-7348-4573-2132,0758-8667-1112-4148,724-226723-1
W000001992,145914.32,U000000094,6702-6206-1042-3158,2802-3433-9036-5947,833-669436-4
W000001993,383307.93,U000001245,7484-9946-0187-6262,8587-7254-1410-1783,974-255043-3
W000001994,474061.37,U000001018,8328-7044-9397-2176,0228-2252-7876-9651,903-980965-4
W000001995,358874.86,U000001727,9392-4474-8783-5379,1479-7401-7985-3500,716-182115-7
W000001996,139951.39,U000000048,2345-6763-7500-2726,5391-7759-1333-0729,565-919240-2
W000001997,269468.34,U000001397,8496-4712-2450-1689,5943-2620-1382-6491,728-483202-0
W000001998,413461.96,U000000233,3934-2044-7716-3244,3458-2113-6274-3407,406-033053-3
W000001999,472636.86,U000001031,9978-5418-5436-1679,2237-1748-6925-5772,141-902387-9
W000002000,188992.23,U000000596,5587-7632-5870-4009,6591-6515-1984-8349,676-714831-1
